date,hour,lat_bin,lon_bin,avg_speed,trip_count
2025-04-09,0,15,10,137.60458332415843,1
2025-04-09,0,15,25,47.16560709097524,1
2025-04-09,0,16,5,20.30899180075648,1
2025-04-09,0,17,8,27.005253913662724,1
2025-04-09,0,17,11,33.837827153142705,1
2025-04-09,0,18,32,245.39995002975843,1
2025-04-09,0,21,16,18.2236950125538,1
2025-04-09,0,23,12,19.21392604600305,1
2025-04-09,0,24,29,3.720976657174068,1
2025-04-09,0,25,13,84.73724414030976,1
2025-04-09,0,26,3,9.83508451768109,1
2025-04-09,0,27,1,36.38054222736966,1
2025-04-09,0,28,18,57.89080739452182,1
2025-04-09,0,30,12,17.868858781472994,1
2025-04-09,0,30,16,2.67426491626076,1
2025-04-09,0,31,14,7.139853079162373,1
2025-04-09,0,33,32,40.569196835613,1
2025-04-09,1,0,6,17.422344222317243,1
2025-04-09,1,0,7,35.8187328408595,1
2025-04-09,1,2,21,18.351031955084043,1
2025-04-09,1,5,21,70.93770321512687,1
2025-04-09,1,7,22,3.516672556111461,1
2025-04-09,1,8,11,60.227754401795984,1
2025-04-09,1,9,10,22.787065447810647,1
2025-04-09,1,13,18,17.89434857088589,1
2025-04-09,1,14,15,20.665997166243173,1
2025-04-09,1,16,20,16.768625719178907,1
2025-04-09,1,16,25,116.30069579385078,1
2025-04-09,1,17,5,32.80424082603718,1
2025-04-09,1,17,28,31.2753752385782,1
2025-04-09,1,19,7,32.334670185339874,1
2025-04-09,1,22,19,19.66043881117801,1
2025-04-09,1,22,23,58.88094025380495,1
2025-04-09,1,23,24,21.355555476633597,1
2025-04-09,1,25,0,7.006303280378961,1
2025-04-09,1,25,24,49.06484691219212,1
2025-04-09,1,26,28,81.17929231166217,1
2025-04-09,1,28,11,24.969504307923938,1
2025-04-09,1,29,25,14.964136342410088,1
2025-04-09,1,30,11,30.45852527834592,1
2025-04-09,1,30,26,26.549181048696585,1
2025-04-09,1,32,3,30.998592864047662,1
2025-04-09,1,33,18,23.605828304129066,1
2025-04-09,2,1,20,24.60877426832777,1
2025-04-09,2,2,28,61.21359361131191,1
2025-04-09,2,8,26,31.35897903236436,1
2025-04-09,2,9,27,2.235482947172584,1
2025-04-09,2,9,33,48.96376305717109,1
2025-04-09,2,11,4,62.04980346201465,1
2025-04-09,2,11,14,88.39011992364071,1
2025-04-09,2,13,7,101.92551645120646,1
2025-04-09,2,15,6,55.272140906101576,1
2025-04-09,2,15,33,42.57850837249815,1
2025-04-09,2,16,28,55.704456945193215,1
2025-04-09,2,18,4,24.63684008832911,1
2025-04-09,2,18,6,39.71624646952655,1
2025-04-09,2,18,15,7.091649369839828,1
2025-04-09,2,19,22,21.018078765804,1
2025-04-09,2,19,30,18.239439958755955,1
2025-04-09,2,22,0,23.62134669679001,1
2025-04-09,2,23,16,14.483890293067873,1
2025-04-09,2,28,20,13.041927294815189,1
2025-04-09,2,28,31,21.35316550141196,1
2025-04-09,2,30,17,42.12786675595669,1
2025-04-09,2,32,4,28.341060259423955,1
2025-04-09,2,32,20,14.961841923725256,1
2025-04-09,2,33,25,26.916706505604463,1
2025-04-09,3,0,6,10.703608277532526,1
2025-04-09,3,0,26,24.86321495258272,1
2025-04-09,3,7,1,48.26818251577576,1
2025-04-09,3,7,18,45.23985556650159,1
2025-04-09,3,8,21,36.053134784047984,1
2025-04-09,3,9,22,34.70167719005392,1
2025-04-09,3,10,18,26.854294392892346,1
2025-04-09,3,10,25,14.887032984582916,1
2025-04-09,3,11,5,19.40216949399357,1
2025-04-09,3,12,1,15.046447154894558,1
2025-04-09,3,12,24,19.72234781242423,1
2025-04-09,3,13,23,198.4966992077387,1
2025-04-09,3,14,6,56.21006162864952,1
2025-04-09,3,15,34,8.389245600688108,1
2025-04-09,3,20,32,39.41969928247573,2
2025-04-09,3,21,14,45.55898238412237,1
2025-04-09,3,23,7,19.1144132670309,1
2025-04-09,3,24,13,33.49675542902684,1
2025-04-09,3,25,14,3.2476615662966237,1
2025-04-09,3,31,22,11.667255914798329,1
2025-04-09,3,31,23,36.31700555924092,1
2025-04-09,4,0,19,9.272523044744888,1
2025-04-09,4,2,3,24.692717129339563,1
2025-04-09,4,5,11,78.03067172981531,1
2025-04-09,4,5,13,26.535286570265924,1
2025-04-09,4,6,5,23.08362147793348,1
2025-04-09,4,11,10,27.00189017393839,1
2025-04-09,4,12,25,29.644193724655945,1
2025-04-09,4,17,16,28.82384183244921,1
2025-04-09,4,19,9,24.326632432213632,1
2025-04-09,4,22,14,47.9958305254,1
2025-04-09,4,23,1,9.27219394441584,1
2025-04-09,4,24,2,166.82121524895533,1
2025-04-09,4,27,1,6.57973688236791,1
2025-04-09,4,28,4,34.09593985532978,1
2025-04-09,4,30,14,26.187888602308465,1
2025-04-09,4,31,7,20.411558042066517,1
2025-04-09,4,34,3,3.388554872183082,1
2025-04-09,5,0,21,19.101699933987277,1
2025-04-09,5,0,25,13.19137340792088,1
2025-04-09,5,6,30,8.882222079487939,1
2025-04-09,5,15,7,184.43713050262144,1
2025-04-09,5,16,23,46.14730447043289,1
2025-04-09,5,17,23,19.27857134926513,1
2025-04-09,5,20,18,27.03618127840135,1
2025-04-09,5,22,16,16.885194893029897,1
2025-04-09,5,25,8,99.91901708040749,1
2025-04-09,5,25,28,1.865479031278201,1
2025-04-09,5,25,33,35.683266948738066,1
2025-04-09,5,28,19,4.865107452402376,1
2025-04-09,5,29,29,18.60901860880643,1
2025-04-09,5,31,16,32.18908175818368,1
2025-04-09,5,31,27,16.30795490493047,1
2025-04-09,5,32,16,22.47343570271306,1
2025-04-09,5,33,17,16.841351469711622,1
2025-04-09,5,34,3,34.78520375019031,1
2025-04-09,5,34,15,21.3936199194162,1
2025-04-09,6,1,7,3.4003731183648487,1
2025-04-09,6,1,13,88.91855872906747,1
2025-04-09,6,2,1,51.12754240328797,1
2025-04-09,6,2,30,25.366180332884277,1
2025-04-09,6,9,33,33.330368242981244,1
2025-04-09,6,16,7,47.45677989684222,1
2025-04-09,6,16,16,48.20573200923487,1
2025-04-09,6,19,4,94.56736559189572,1
2025-04-09,6,21,14,58.876750681426735,1
2025-04-09,6,27,21,16.020630123493305,1
2025-04-09,6,30,15,15.666302526980934,1
2025-04-09,7,1,6,20.754384078261985,1
2025-04-09,7,2,2,32.96285458129215,1
2025-04-09,7,4,19,198.5969066083715,1
2025-04-09,7,4,24,83.85919162139363,1
2025-04-09,7,7,0,23.22597508436568,1
2025-04-09,7,10,16,55.12960574948303,1
2025-04-09,7,13,27,12.08232416928726,1
2025-04-09,7,18,6,46.66454357945483,1
2025-04-09,7,18,9,25.784735442890547,1
2025-04-09,7,18,29,11.294055482956749,1
2025-04-09,7,18,31,8.76179071875216,1
2025-04-09,7,21,10,16.67714313644039,1
2025-04-09,7,22,15,40.124082854393805,1
2025-04-09,7,23,14,38.593930994372926,1
2025-04-09,7,28,19,5.92217488475068,1
2025-04-09,7,29,20,45.84192015986164,1
2025-04-09,7,29,21,123.44483898839924,1
2025-04-09,7,32,5,9.068015137962911,1
2025-04-09,7,33,7,46.91380500933756,1
2025-04-09,8,2,15,219.3214739701486,1
2025-04-09,8,4,25,33.102028642051,1
2025-04-09,8,4,34,42.83430187852481,1
2025-04-09,8,6,16,55.06516409214298,1
2025-04-09,8,7,2,2.822456335384669,1
2025-04-09,8,7,21,22.74673054946331,1
2025-04-09,8,7,33,75.03469439059856,1
2025-04-09,8,9,16,25.30804192708046,1
2025-04-09,8,9,24,9.917225500346492,1
2025-04-09,8,12,3,41.93627861905932,1
2025-04-09,8,13,4,49.16378526517151,1
2025-04-09,8,16,0,23.913800543834217,1
2025-04-09,8,16,11,3.090591470014149,1
2025-04-09,8,19,9,66.8880431925289,1
2025-04-09,8,19,31,38.7566621341441,1
2025-04-09,8,20,0,39.852780675469496,1
2025-04-09,8,21,11,11.439382475895837,1
2025-04-09,8,22,4,14.201144657200116,1
2025-04-09,8,22,28,48.66907726029023,1
2025-04-09,8,23,20,36.266454869034334,1
2025-04-09,8,26,9,5.686709006093875,1
2025-04-09,8,26,26,100.15379129527794,1
2025-04-09,8,27,3,20.457134303323052,1
2025-04-09,8,28,0,69.99285925608054,1
2025-04-09,8,28,5,14.612937855071122,1
2025-04-09,8,29,26,7.860741723871036,1
2025-04-09,8,30,21,1.6680287543135,1
2025-04-09,8,32,28,16.594988124000192,1
2025-04-09,8,33,10,151.25994036112598,1
2025-04-09,9,3,10,53.80001467412968,1
2025-04-09,9,5,1,28.776380668680737,1
2025-04-09,9,10,5,91.02183632135552,1
2025-04-09,9,13,18,95.12453190140576,1
2025-04-09,9,13,24,37.87124341850252,1
2025-04-09,9,14,14,61.6292561685054,1
2025-04-09,9,14,30,31.467154286987924,1
2025-04-09,9,15,11,48.98196495907368,1
2025-04-09,9,15,17,65.08852991239073,1
2025-04-09,9,18,13,3.355876682629482,1
2025-04-09,9,19,18,2.713892571600797,1
2025-04-09,9,20,2,137.7035409724478,1
2025-04-09,9,21,23,60.10974992448862,1
2025-04-09,9,22,14,32.23255334330594,1
2025-04-09,9,23,4,4.627736655119227,1
2025-04-09,9,23,32,26.696129379930927,1
2025-04-09,9,24,14,40.172601436909886,1
2025-04-09,9,25,14,37.78773250201641,1
2025-04-09,9,27,9,19.070648453099366,1
2025-04-09,9,28,17,76.57280326987848,1
2025-04-09,9,30,7,14.893009061319669,1
2025-04-09,9,31,22,182.4586567648692,1
2025-04-09,9,32,11,54.94860247216906,1
2025-04-09,9,34,29,104.03050817450936,1
2025-04-09,9,34,33,23.61195271685533,1
2025-04-09,10,0,30,68.70235770057633,1
2025-04-09,10,1,14,54.57531080763634,1
2025-04-09,10,2,3,70.31516396359297,1
2025-04-09,10,4,25,156.93907541065363,1
2025-04-09,10,5,10,51.21296679544016,1
2025-04-09,10,7,25,3.843561273351955,1
2025-04-09,10,10,26,3.0506006868486915,1
2025-04-09,10,11,6,18.90286306509502,1
2025-04-09,10,15,17,59.50755994960691,1
2025-04-09,10,16,20,139.19404465187364,1
2025-04-09,10,18,13,28.83761118012448,1
2025-04-09,10,18,28,11.793510505810424,1
2025-04-09,10,23,7,32.050686293556815,1
2025-04-09,10,25,24,51.771471130926805,1
2025-04-09,10,26,6,21.486008830830784,1
2025-04-09,10,26,17,4.727292311681134,1
2025-04-09,10,28,34,17.48460877006016,1
2025-04-09,10,29,19,9.38175804355354,1
2025-04-09,10,29,32,182.74015139217232,1
2025-04-09,10,30,24,52.21192391423889,1
2025-04-09,10,31,17,58.94733779985173,1
2025-04-09,10,34,16,91.8436692573847,1
2025-04-09,11,0,0,33.577414686934894,1
2025-04-09,11,4,16,48.83010073978033,1
2025-04-09,11,6,22,7.67739420689806,1
2025-04-09,11,8,25,14.272110588696943,1
2025-04-09,11,10,4,24.87716035822875,1
2025-04-09,11,14,13,13.464677533339833,1
2025-04-09,11,14,26,29.95436896178584,1
2025-04-09,11,16,15,44.35898463578564,1
2025-04-09,11,18,23,14.190689163462087,1
2025-04-09,11,19,20,43.648409653992346,1
2025-04-09,11,21,7,35.9713028668213,1
2025-04-09,11,23,16,29.534677790927283,1
2025-04-09,11,24,1,171.53361868503876,1
2025-04-09,11,24,12,97.38638534163714,1
2025-04-09,11,26,19,4.047832944920948,1
2025-04-09,11,28,1,36.1930286737233,1
2025-04-09,11,30,11,28.79410778121634,1
2025-04-09,11,31,27,18.18767104831543,1
2025-04-09,12,0,14,27.974992749731378,1
2025-04-09,12,0,22,67.42120036301844,1
2025-04-09,12,7,4,19.00867893166013,1
2025-04-09,12,7,12,14.308949570112995,1
2025-04-09,12,8,17,36.57368373606238,1
2025-04-09,12,8,19,14.859019403448618,1
2025-04-09,12,9,34,36.312563337403695,1
2025-04-09,12,10,19,10.72261425756987,1
2025-04-09,12,11,1,25.382044355892013,1
2025-04-09,12,11,11,163.93546998643438,1
2025-04-09,12,12,1,84.48490344462034,1
2025-04-09,12,13,8,6.263299454394134,1
2025-04-09,12,15,34,58.38824205113127,1
2025-04-09,12,17,0,39.82608707595828,1
2025-04-09,12,17,25,78.09868566136312,1
2025-04-09,12,21,17,68.71696130030563,1
2025-04-09,12,21,34,74.40866752192348,1
2025-04-09,12,22,25,10.044953215219916,1
2025-04-09,12,26,31,25.845545285263345,1
2025-04-09,12,28,1,3.5281377896666397,1
2025-04-09,12,28,22,42.69022630333986,1
2025-04-09,12,30,31,27.44580976623307,1
2025-04-09,12,31,12,46.43796795900301,1
2025-04-09,12,31,29,29.65064279813349,1
2025-04-09,12,32,17,27.625071542333185,1
2025-04-09,12,34,8,49.96873495120497,1
2025-04-09,13,0,21,35.60919415628916,1
2025-04-09,13,0,34,39.45725415403739,1
2025-04-09,13,2,16,21.56608823041888,1
2025-04-09,13,5,18,15.48021894054532,1
2025-04-09,13,6,20,7.530308081294568,1
2025-04-09,13,8,4,32.74185533983719,1
2025-04-09,13,9,1,6.350021120191532,1
2025-04-09,13,10,7,7.865580917734556,1
2025-04-09,13,11,17,37.96159911678721,1
2025-04-09,13,14,31,11.85955940252699,1
2025-04-09,13,16,6,25.534148754718387,1
2025-04-09,13,17,21,77.31851151152074,1
2025-04-09,13,18,17,106.73861715211255,1
2025-04-09,13,18,32,25.14459091018641,1
2025-04-09,13,23,26,77.80006532857071,1
2025-04-09,13,25,34,24.14401076983784,1
2025-04-09,13,26,9,2.2133215759171776,1
2025-04-09,13,30,19,12.287073408279056,1
2025-04-09,13,30,20,22.244677334211115,1
2025-04-09,13,32,1,31.1298515067734,1
2025-04-09,14,0,20,24.477620333527724,1
2025-04-09,14,4,6,79.93345701393538,1
2025-04-09,14,5,14,23.772844553997903,1
2025-04-09,14,5,16,13.049281539923886,1
2025-04-09,14,6,17,1.5746100475986573,1
2025-04-09,14,6,28,42.05348798819848,1
2025-04-09,14,6,30,11.496839018250649,1
2025-04-09,14,10,24,16.903704025097934,1
2025-04-09,14,11,15,11.65989406508731,1
2025-04-09,14,14,14,48.56334597517793,1
2025-04-09,14,14,28,8.740432133532849,1
2025-04-09,14,16,22,3.321906322159208,1
2025-04-09,14,17,23,189.42276418353413,1
2025-04-09,14,17,28,29.76648711357026,1
2025-04-09,14,23,19,16.051733542677933,1
2025-04-09,14,24,21,26.05060029447939,1
2025-04-09,14,27,19,5.304690044253976,1
2025-04-09,14,32,33,132.1245832268506,1
2025-04-09,14,33,22,56.72874941325804,1
2025-04-09,14,34,14,6.473411086574187,1
2025-04-09,15,0,22,17.125883410663867,1
2025-04-09,15,1,8,12.12441342989686,1
2025-04-09,15,6,15,34.15762591698301,1
2025-04-09,15,7,5,14.861502158793558,1
2025-04-09,15,8,9,5.523759490752794,1
2025-04-09,15,8,12,5.125466011082291,1
2025-04-09,15,8,13,54.264424317548055,1
2025-04-09,15,11,25,34.57681557494757,1
2025-04-09,15,13,29,6.567491385504954,1
2025-04-09,15,14,27,24.205986819074507,1
2025-04-09,15,16,21,65.71721642733898,1
2025-04-09,15,18,26,38.95051078575224,1
2025-04-09,15,19,14,1.8509689627978545,1
2025-04-09,15,20,28,16.56858638622033,1
2025-04-09,15,21,24,19.407917173605576,1
2025-04-09,15,22,14,32.30959960189631,1
2025-04-09,15,22,18,28.628349767029984,1
2025-04-09,15,28,5,10.140860620973612,1
2025-04-09,15,30,13,24.31248741638464,1
2025-04-09,15,30,14,11.976276889906458,1
2025-04-09,15,31,9,15.659596325502728,1
2025-04-09,15,34,0,44.41615910927315,1
2025-04-09,15,34,12,18.893106683443264,1
2025-04-09,15,34,27,85.6067573766805,1
2025-04-09,15,34,34,49.22656367614736,1
2025-04-09,16,0,24,77.12280941694515,1
2025-04-09,16,1,12,20.86690289741613,1
2025-04-09,16,1,16,50.064991104790366,1
2025-04-09,16,2,24,118.7000283453503,1
2025-04-09,16,4,8,68.24418768852351,1
2025-04-09,16,8,9,40.98442823973392,1
2025-04-09,16,8,29,9.676092499456551,1
2025-04-09,16,9,3,84.04978204515511,1
2025-04-09,16,9,32,24.77565759565428,1
2025-04-09,16,9,34,20.45663650207625,1
2025-04-09,16,11,20,17.81512284916938,1
2025-04-09,16,12,1,26.04976182924758,1
2025-04-09,16,14,14,36.5670086782365,1
2025-04-09,16,15,15,8.556376698858388,1
2025-04-09,16,16,7,32.86120910933701,1
2025-04-09,16,16,21,39.54084554548082,1
2025-04-09,16,17,15,34.099205011295155,1
2025-04-09,16,20,14,96.13701296311996,1
2025-04-09,16,22,4,70.86210913014209,1
2025-04-09,16,24,29,25.812216707077628,1
2025-04-09,16,27,1,13.056566061797517,1
2025-04-09,16,27,17,57.5672227383192,1
2025-04-09,16,27,20,39.93771671057623,1
2025-04-09,16,28,10,31.82584460442806,1
2025-04-09,16,32,33,24.30662864712424,1
2025-04-09,16,34,28,25.301472459653404,1
2025-04-09,17,0,11,9.818265547583575,1
2025-04-09,17,2,12,4.983985001338663,1
2025-04-09,17,3,11,62.31900946777952,1
2025-04-09,17,3,12,100.75956890478024,1
2025-04-09,17,4,20,35.72588025903575,1
2025-04-09,17,7,29,34.759342928979635,1
2025-04-09,17,13,33,31.76128883416952,1
2025-04-09,17,15,5,95.25939084863768,1
2025-04-09,17,15,29,18.9815595358056,1
2025-04-09,17,16,0,3.5877312083378143,1
2025-04-09,17,16,3,23.226427816946,1
2025-04-09,17,23,5,64.54790118596549,1
2025-04-09,17,30,6,133.55581343972662,1
2025-04-09,17,30,21,16.271035162027207,1
2025-04-09,17,34,23,89.32872451364007,1
2025-04-09,18,1,2,46.48374971564527,1
2025-04-09,18,7,11,21.871960210110363,1
2025-04-09,18,7,22,64.03934145352504,1
2025-04-09,18,11,6,27.10309946381241,1
2025-04-09,18,14,18,30.45361509454933,1
2025-04-09,18,15,9,41.60755261848763,1
2025-04-09,18,16,1,15.042787138376733,1
2025-04-09,18,16,7,146.4029838065145,1
2025-04-09,18,16,14,25.12383466696048,1
2025-04-09,18,17,33,4.67098598123306,1
2025-04-09,18,19,2,16.307877074755638,1
2025-04-09,18,24,0,32.4903017787096,1
2025-04-09,18,29,34,7.971695231371888,1
2025-04-09,18,31,17,4.366371073703413,1
2025-04-09,18,33,27,18.775666249743804,1
2025-04-09,19,0,14,46.66311594000995,1
2025-04-09,19,1,22,95.90501373229242,1
2025-04-09,19,3,13,98.54860344653596,1
2025-04-09,19,9,30,24.60200344591662,1
2025-04-09,19,11,11,38.38956459332758,1
2025-04-09,19,15,32,26.135005000447386,1
2025-04-09,19,16,19,108.7945404366462,1
2025-04-09,19,22,4,9.87560228037075,1
2025-04-09,19,26,26,37.947593379088296,1
2025-04-09,19,26,34,44.10393516521343,1
2025-04-09,19,30,7,142.09622897766772,1
2025-04-09,19,34,34,18.29226128126149,1
2025-04-09,20,1,6,90.94001542782512,1
2025-04-09,20,2,11,37.70345361913082,1
2025-04-09,20,3,10,237.4788582911652,1
2025-04-09,20,3,19,30.38416141398653,1
2025-04-09,20,7,25,44.89309877312561,1
2025-04-09,20,8,22,38.85106816970094,1
2025-04-09,20,13,33,33.853291320868315,1
2025-04-09,20,16,7,13.425070583623752,1
2025-04-09,20,17,31,31.725080732230232,1
2025-04-09,20,21,19,12.792586450424348,1
2025-04-09,20,23,2,2.2414112964852926,1
2025-04-09,20,24,4,32.7093833841152,1
2025-04-09,20,24,34,35.18835614722713,1
2025-04-09,20,25,11,15.958113033999192,1
2025-04-09,20,26,9,10.722651619932131,1
2025-04-09,20,26,11,23.95037347959752,1
2025-04-09,20,29,11,91.73995395277386,1
2025-04-09,20,31,20,34.59850693668932,1
2025-04-09,20,32,21,43.01016071743102,1
2025-04-09,20,33,3,12.302473199880898,1
2025-04-09,21,1,20,47.48901235202234,1
2025-04-09,21,5,33,20.84829714770172,1
2025-04-09,21,6,24,68.888217439599,1
2025-04-09,21,17,0,35.26693886511156,1
2025-04-09,21,18,7,20.565831648194425,1
2025-04-09,21,18,13,11.85070937971072,1
2025-04-09,21,21,25,128.44215992339235,1
2025-04-09,21,26,0,58.47187006371264,1
2025-04-09,21,32,1,12.984352600156532,1
2025-04-09,21,32,25,11.741089205303451,1
2025-04-09,21,33,25,28.69586522156897,1
2025-04-09,22,2,22,38.109340476549725,1
2025-04-09,22,2,32,19.991998896032086,1
2025-04-09,22,4,3,12.690552325404322,1
2025-04-09,22,4,17,25.362410801469224,1
2025-04-09,22,4,27,134.82768939564278,1
2025-04-09,22,5,6,127.81220205350296,1
2025-04-09,22,6,13,37.02955395261245,1
2025-04-09,22,7,20,31.461660075656155,1
2025-04-09,22,7,23,35.16906266574748,1
2025-04-09,22,7,25,18.8268109764335,1
2025-04-09,22,9,1,75.71275952096127,1
2025-04-09,22,10,26,35.39966077346629,1
2025-04-09,22,13,4,52.72767429917781,2
2025-04-09,22,14,21,39.04553647379455,1
2025-04-09,22,15,18,21.775243113117423,1
2025-04-09,22,15,28,7.687308135073379,1
2025-04-09,22,16,28,8.944495609651689,1
2025-04-09,22,17,7,30.972686753580863,1
2025-04-09,22,17,20,32.335955162813455,1
2025-04-09,22,18,2,33.36482881814093,1
2025-04-09,22,18,29,25.47621989577651,1
2025-04-09,22,19,7,22.211954122722688,1
2025-04-09,22,20,32,38.87491235620978,1
2025-04-09,22,22,11,10.358848720249986,1
2025-04-09,22,22,32,2.9965404282754045,1
2025-04-09,22,23,0,47.19975494198264,1
2025-04-09,22,24,15,21.669036500955364,1
2025-04-09,22,28,9,61.84218046600355,1
2025-04-09,22,34,16,40.27111018250844,1
2025-04-09,22,34,19,20.302356677945827,1
2025-04-09,23,1,4,27.439312197298865,1
2025-04-09,23,1,34,11.692179182465424,1
2025-04-09,23,3,1,120.45622195980664,1
2025-04-09,23,3,11,24.829058206970835,1
2025-04-09,23,6,0,14.94438250304459,1
2025-04-09,23,7,31,6.299397848383997,1
2025-04-09,23,8,22,17.247905177444572,1
2025-04-09,23,12,3,18.473213686464398,1
2025-04-09,23,15,6,5.2888450103371625,1
2025-04-09,23,15,7,22.232351066228368,1
2025-04-09,23,15,18,90.3080193501424,1
2025-04-09,23,16,31,22.58199696895509,1
2025-04-09,23,18,15,22.158139165506856,1
2025-04-09,23,19,32,25.224136037293768,1
2025-04-09,23,21,22,30.23960294587725,1
2025-04-09,23,23,30,35.65080871095552,1
2025-04-09,23,25,4,25.065022441205382,1
2025-04-09,23,26,11,66.19686354585359,1
2025-04-09,23,28,10,36.65222807141815,1
2025-04-09,23,28,24,88.45129805920807,1
2025-04-09,23,30,4,13.72834239320847,1
2025-04-09,23,30,10,197.23098810102775,1
2025-04-09,23,33,24,26.672542029194567,1
2025-04-10,0,0,27,18.251073878915864,1
2025-04-10,0,1,9,15.354803036058074,1
2025-04-10,0,3,12,35.466317815260325,1
2025-04-10,0,4,25,8.543245660201878,1
2025-04-10,0,5,32,15.69349560072258,1
2025-04-10,0,8,29,3.524832240866069,1
2025-04-10,0,10,11,56.426499233087554,1
2025-04-10,0,12,22,20.456582896824244,1
2025-04-10,0,13,1,25.114065931918912,1
2025-04-10,0,17,19,11.281240228030391,1
2025-04-10,0,20,18,17.75970253811509,1
2025-04-10,0,25,16,60.44674050582004,1
2025-04-10,0,25,23,3.7855319068489233,1
2025-04-10,0,26,21,7.040679418304197,1
2025-04-10,0,26,28,3.4075298540591383,1
2025-04-10,0,27,30,153.6869624958697,1
2025-04-10,0,29,26,24.84549333739976,1
2025-04-10,0,30,7,7.86808200501248,1
2025-04-10,0,31,28,64.18300123828868,2
2025-04-10,0,34,6,35.58844271163884,1
2025-04-10,0,34,11,28.77691024669797,1
2025-04-10,0,34,24,18.093427861974696,1
2025-04-10,1,5,29,5.682236800980095,1
2025-04-10,1,7,32,56.2900531103883,1
2025-04-10,1,12,8,76.58379189105833,1
2025-04-10,1,13,6,19.12569018479864,1
2025-04-10,1,13,23,2.942700080389821,1
2025-04-10,1,18,32,17.46309388537588,1
2025-04-10,1,19,22,24.14239586323595,1
2025-04-10,1,22,8,21.86754033885921,1
2025-04-10,1,22,11,39.24435350603474,1
2025-04-10,1,23,15,62.04950183832629,1
2025-04-10,1,26,0,17.656785905275125,1
2025-04-10,1,26,21,34.65272057848967,1
2025-04-10,1,31,17,39.92067195118101,1
2025-04-10,1,31,32,7.826544982762034,1
2025-04-10,2,0,9,30.91798895911609,1
2025-04-10,2,1,9,24.22395121134035,1
2025-04-10,2,3,9,12.109153633365109,1
2025-04-10,2,4,31,20.423943796457785,1
2025-04-10,2,5,19,2.248288413940271,1
2025-04-10,2,6,23,11.360265524090062,1
2025-04-10,2,8,2,20.75453416517322,1
2025-04-10,2,10,16,34.871593240673604,1
2025-04-10,2,12,7,46.0274584645713,1
2025-04-10,2,12,9,132.08708960235012,1
2025-04-10,2,12,28,7.890676342554795,1
2025-04-10,2,13,12,46.53140267875066,1
2025-04-10,2,14,23,23.77414094545504,1
2025-04-10,2,16,3,13.110593067378831,1
2025-04-10,2,21,2,18.48358844719716,1
2025-04-10,2,24,12,64.10564823630915,1
2025-04-10,2,24,21,15.4906111658111,1
2025-04-10,2,25,11,22.155816371570705,1
2025-04-10,2,28,27,38.58297180903386,1
2025-04-10,2,31,1,93.48769015786796,1
2025-04-10,2,31,16,34.70667050643019,1
2025-04-10,2,32,1,25.405299820022137,1
2025-04-10,3,0,3,7.1939667968214245,1
2025-04-10,3,0,25,95.1912389128898,1
2025-04-10,3,2,3,15.29917303364128,1
2025-04-10,3,2,14,9.1130485428427,1
2025-04-10,3,6,6,75.58843294033852,1
2025-04-10,3,7,26,33.76421200322283,1
2025-04-10,3,9,27,32.37465402270721,1
2025-04-10,3,17,12,5.652126926956516,1
2025-04-10,3,18,25,88.5140622794779,1
2025-04-10,3,19,17,17.714207963518565,1
2025-04-10,3,22,27,30.542055596856198,1
2025-04-10,3,23,13,14.768593702917908,1
2025-04-10,3,31,21,54.53550928756166,1
2025-04-10,3,31,29,58.424836865310375,1
2025-04-10,3,32,4,74.16426032206299,1
2025-04-10,3,34,9,38.81559192680971,1
2025-04-10,3,34,12,15.856610014876384,1
2025-04-10,4,0,9,22.94568054915849,1
2025-04-10,4,4,30,4.40485934146789,1
2025-04-10,4,6,17,4.816461558604591,1
2025-04-10,4,15,23,28.29925827295701,1
2025-04-10,4,17,16,4.208587943364835,1
2025-04-10,4,20,6,24.75931786336129,1
2025-04-10,4,27,10,20.664468971816607,1
2025-04-10,4,28,33,11.62172300719231,1
2025-04-10,4,30,17,7.649594190771643,1
2025-04-10,4,31,13,28.144573634781025,1
2025-04-10,5,0,31,30.75941986908294,1
2025-04-10,5,1,17,160.90455168852293,1
2025-04-10,5,2,28,27.071781816139847,1
2025-04-10,5,3,34,10.811191823921613,1
2025-04-10,5,8,3,9.299368900194304,1
2025-04-10,5,8,10,70.03792276004846,1
2025-04-10,5,8,20,1.9119353720494012,1
2025-04-10,5,9,11,126.9913933298923,1
2025-04-10,5,9,22,121.63118094896429,1
2025-04-10,5,10,2,15.67654310439555,1
2025-04-10,5,10,3,49.162197464108615,1
2025-04-10,5,10,8,12.346548512080473,1
2025-04-10,5,10,9,119.03324808305187,1
2025-04-10,5,10,32,5.441521264957292,1
2025-04-10,5,11,17,17.679195040354752,1
2025-04-10,5,12,23,68.64226467319523,1
2025-04-10,5,16,12,45.38042781654997,1
2025-04-10,5,17,7,41.523576941091264,2
2025-04-10,5,17,9,43.314454289267175,1
2025-04-10,5,20,31,41.77560939432881,2
2025-04-10,5,21,6,10.153074539273128,1
2025-04-10,5,21,10,17.78835157550113,1
2025-04-10,5,22,29,18.074438644065477,1
2025-04-10,5,22,31,30.03003634990063,1
2025-04-10,5,22,34,197.49673410198469,1
2025-04-10,5,23,14,68.77554187809938,1
2025-04-10,5,26,27,3.826349742514117,1
2025-04-10,5,27,3,28.02553882119469,1
2025-04-10,5,30,14,23.736903780066598,2
2025-04-10,5,33,34,15.7069828352548,1
2025-04-10,6,0,34,26.27804714513215,1
